"lot_id","source_url","audit_row","upstream_title","mapping_kind","catalog_status","peated_ids","possible_peated_ids","catalog_bottle","reason"
"5285990","https://whiskyauctioneer.com/learn/explore-whisky/bottles/guillon-20eme-anniversaire-lesprit-du-malt?v=5285990","1483","Guillon 20eme Anniversaire L'Esprit du Malt","final_evidence","SKIPPED — not whisky","","","Guillon 20eme Anniversaire L'Esprit du Malt","SKIPPED with no production write because the exact back label identifies this as 'Boisson spiritueuse à base de céréales hydrolysées et chaptalisées' at 43% ABV. It is a French cereal-based spirit drink, not a whisky under the Peated catalog model. The 20th Anniversary presentation does not change that legal product identity. Exact front and back images were inspected and retained."
"5286536","https://whiskyauctioneer.com/learn/explore-whisky/bottles/real-mackenzie-scotch-whisky-1?v=5286536","1660","The Real MacKenzie Scotch Blend","final_evidence","EXISTING — exact duplicate; no changes","B52318","","The Real MacKenzie Scotch Blend","The exact row 1660 and row 1661 bottles have the same label design, 40% ABV, 75cl volume, P. Mackenzie bottler wording, back-label text and GTIN 5010406002015. Their printed physical bottle serials differ, which does not create a catalog release. B52318 is the exact 40% blended Scotch release. Fresh complete Brand inventory contains only B52318. Identity match only. The exact labels do not state an age, cask status, cask type, outturn, color, filtration or phenol level. The auction's 1980s estimate is not stored as a structured date. Both exact unwatermarked front and back images are saved locally; the existing Bottle has no image, and the JSON CLI cannot upload one."
"5286536","https://whiskyauctioneer.com/learn/explore-whisky/bottles/real-mackenzie-scotch-whisky-1?v=5286536","1661","The Real MacKenzie Scotch Whisky","final_evidence","ADDED EARLIER — exact bottle verified","B52318","","The Real MacKenzie Scotch Whisky","The earlier guarded run created B52318. Fresh GET and complete Brand inventory now verify its exact stable name, Brand E1423, bottler E5691, blended-whisky category, 40% ABV, empty distiller list, singleton group and empty aliases against both exact labels and the exact Whisky Auctioneer product record. Identity match only. The exact labels do not state an age, cask status, cask type, outturn, color, filtration or phenol level. The auction's 1980s estimate is not stored as a structured date. Both exact unwatermarked front and back images are saved locally; the existing Bottle has no image, and the JSON CLI cannot upload one."
"5286572","https://whiskyauctioneer.com/learn/explore-whisky/bottles/dunhill-old-master-scotch-whisky-0?v=5286572","1360","Dunhill Old Master Scotch Whisky","final_evidence","SKIPPED — unresolved identity","","","Dunhill Old Master Scotch Whisky","SKIPPED with no production write. Exact images and independent sources identify Alfred Dunhill Old Master, a 43% no-age-statement blended Scotch created for the luxury retailer by IDV in the 1980s. The 70cl and 75cl lots are package variants of that release. Production has no matching Bottle, but its only exact-name Dunhill Brand, E2641, is explicitly described as the separate short-lived Kasser Distillers product introduced in the United States in 1963 after a trademark conflict with Alfred Dunhill. Reusing E2641 would attach the Bottle to the wrong Brand identity. Creating another identical-name Dunhill Entity would create an unresolved duplicate. This requires a separately approved Entity correction or merge before the Bottle can be added."
"5287550","https://whiskyauctioneer.com/learn/explore-whisky/bottles/duncan-mackays-royal-no1-old-scotch-whisky?v=5287550","1450","Duncan Mackay's Royal No.1 Old Scotch Whisky","final_evidence","SKIPPED — unresolved identity","","","Duncan Mackay's Royal No.1 Old Scotch Whisky","SKIPPED with no production write. The exact label identifies Duncan Mackay's Royal No. 1 Old Scotch Whisky, a 75-proof (43% ABV) blended Scotch produced by Duncan Bros. & Mackay Ltd. of Glasgow and London. Independent auction records corroborate the same release and company. Production has an exact-name Duncan Bros. & Mackay Entity, E6047, but it is modeled as a Speyside distillery and carries an unrelated modern website, Isle of Lewis address and unsupported history. Reusing it would attach the Bottle to a materially incorrect producer identity, while creating a duplicate exact-name Entity would make the catalog conflict worse. The Entity must be corrected through a separately approved operation before this Bottle can be added."
"5288723","https://whiskyauctioneer.com/learn/explore-whisky/bottles/arran-1997-jambala-estates-27-year-old?v=5288723","20","Arran 1997 Jambala Estates 27 Year Old","final_evidence","ADDED — optional facts left blank","B52462","","Jambala Estates Arran","Market-facing bottler remains null; physical packing footer alone does not establish it. Cask strength, natural colour, PPM, release date, series, edition and flavor classification are unknown. Bottling date is not a release date. New brand business details remain blank; its submitted descriptionSrc is not verifiable through the current Entity serializer."
"5289413","https://whiskyauctioneer.com/product/5002662/variation/5289413","16","Macallan Art is the Flower - Charles Rennie Mackintosh","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5290841","https://whiskyauctioneer.com/product/1206638/variation/5290841","173","Lindores Abbey Aqua Vitae Batch No.001","final_evidence","SKIPPED — not whisky","","","Lindores Abbey Aqua Vitae Batch No. 001","Producer identifies Aqua Vitae as a botanical spirit: distilled spirit infused with herbs, spices and fruit. It is outside this whisky-only backfill. Do not create a whisky Bottle or infer whisky facts from the distillery name."
"5291759","https://whiskyauctioneer.com/learn/explore-whisky/bottles/braeckman-double-cask-batch-no1?v=5291759","1417","Braeckman Double Cask Batch No.1","final_evidence","ADDED — optional facts left blank","B52779","","Braeckman Double Cask - Batch No. 1","The exact age, release month and day, vintage and bottling years, cask strength, cask numbers, exact outturn, PPM and flavor profile remain unknown. A visible bottle-number panel is not legible enough to support an outturn. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"5292812","https://whiskyauctioneer.com/learn/explore-whisky/bottles/tamar-valley-2020-hillwood-single-cask-matured?v=5292812","1647","Tamar Valley 2020 Hillwood Single Cask Matured","final_evidence","ADDED — optional facts left blank","B52800","","Hillwood Single Cask Matured","The stated age, exact age, series, edition, flavor profile, cask strength, vintage year, bottling date, release date, maturation type, exact outturn and malt phenol PPM remain unknown. The label date is retained only in the description because its role is not stated. Package volume is not an editable Bottle identity field. Exact clean front and back images saved locally, plus a rotated label crop used to verify cask, bottle and date fields. Upload pending because the JSON CLI does not accept multipart files."
"5293115","https://whiskyauctioneer.com/learn/explore-whisky/bottles/west-midlands-wmd-albion?v=5293115","1667","West Midlands WMD Albion","final_evidence","ADDED — optional facts left blank","B52803","","West Midlands Distillery Albion","The numerical age, exact release date, cask-strength status, natural-color status, chill-filtration status, malt phenol PPM and flavor profile remain unknown. The 70cl package volume is not an editable Bottle identity field. Exact producer product image saved locally. Upload pending because the JSON CLI does not accept multipart files."
"7041073","https://whiskyauctioneer.com/whisky-lot/7041073/glen-elgin-boutique-y-whisky-company-25-year-old-batch-1","126","Glen Elgin That Boutique-y Whisky Company 25 Year Old Batch 1","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7042164a","https://whiskyauctioneer.com/whisky-lot/7042164a/karuizawa-1984-smws-28-year-old-1321-secret-moonlit-garden-dram","165","Karuizawa 1984 SMWS 28 Year Old 132.1 - Secret moonlit garden dram","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7042178a","https://whiskyauctioneer.com/whisky-lot/7042178a/karuizawa-1991-smws-22-year-old-1322-stunning-panorama-exotic-fruits-0","143","Hanyu SMWS 13 Year Old 131.2 - Magic carpet in a sweetie shop","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7042389a","https://whiskyauctioneer.com/whisky-lot/7042389a/macallan-x-sir-peter-blake-estate-community-and-distillery","5","Macallan x Sir Peter Blake An Estate, A Community and A Distillery","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7042455c","https://whiskyauctioneer.com/whisky-lot/7042455c/chichibu-moeginomura-50th-anniversary","116","Chichibu Moeginomura 50th Anniversary","final_evidence","ADDED — optional facts left blank","B52575","","Ichiro's Moeginomura 50th Anniversary","Vintage, bottling year, cask strength, natural colour, chill filtration, maturation of the complete whisky, cask identifier, malt PPM, flavor profile and exact release month/day are unverified. Component age 11 and vintage 2010 are not promoted. No separate edition or series established. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"7042982a","https://whiskyauctioneer.com/whisky-lot/7042982a/yoichi-1987-smws-25-year-old-11617-pin-ball-wizard-japanese-tea-house","1342","Yoichi 1987 SMWS 25 Year Old 116.17 - Pin-ball wizard in Japanese tea house","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7043061","https://whiskyauctioneer.com/whisky-lot/7043061/ardnamurchan-ad-paul-launois-release","2335","Ardnamurchan AD/ Paul Launois Release","final_evidence","EXISTING — exact bottle verified; no changes","B47410","","Ardnamurchan AD/ Paul Launois Release","Exact marketed expression identified from the source card facts and fresh narrow production search. Release-defining age, vintage, edition, cask code, release year and/or ABV agree where present. No production write."
"7043065","https://whiskyauctioneer.com/whisky-lot/7043065/whittakers-2019-2024-first-edition","1671","Whittaker's 2019 2024 First Edition","final_evidence","ADDED — optional facts left blank","B52453","","Whittaker's Single Malt English Whisky - 2024 First Edition","Mixed 2019–2020 distillation means no single vintage year. No numerical age, cask-strength claim, precise release month/day, PPM, flavor classification or named brand series is verified. Do not derive age from dates or reuse original ASB cask numbers 5–10 as final quarter-cask IDs."
"7043271","https://whiskyauctioneer.com/whisky-lot/7043271/arran-1995-first-pouring-20-year-old","91","Arran 1995 First Pouring 20 Year Old","final_evidence","ADDED — optional facts left blank","B52566","","Arran First Pouring","Named market-facing bottler is unresolved: bottled FOR private owners does not establish bottled BY them, and archives disagree on private versus distillery bottling. Natural colour, malt PPM, exact maturation statement, outturn and flavor profile are unverified. Release date is unknown; April 2016 is explicitly the bottling date, not release date. No separate edition or broader series is established. The auction spells the owners Murphy, while the label/archive appear to read Murby; omit personal names from catalog facts rather than propagate that spelling conflict. Exact clean image saved locally. No upload: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"7043272","https://whiskyauctioneer.com/whisky-lot/7043272/arran-1995-first-pouring-20-year-old","91","Arran 1995 First Pouring 20 Year Old","final_evidence","ADDED — optional facts left blank","B52566","","Arran First Pouring","Named market-facing bottler is unresolved: bottled FOR private owners does not establish bottled BY them, and archives disagree on private versus distillery bottling. Natural colour, malt PPM, exact maturation statement, outturn and flavor profile are unverified. Release date is unknown; April 2016 is explicitly the bottling date, not release date. No separate edition or broader series is established. The auction spells the owners Murphy, while the label/archive appear to read Murby; omit personal names from catalog facts rather than propagate that spelling conflict. Exact clean image saved locally. No upload: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"7043537","https://whiskyauctioneer.com/whisky-lot/7043537/bruichladdich-1989-lord-robertson-port-ellen-valinch","101","Bruichladdich 1989 The Lord Robertson of Port Ellen Valinch","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7043546","https://whiskyauctioneer.com/whisky-lot/7043546/port-charlotte-2007-cc01","2334","Port Charlotte 2007 CC:01","final_evidence","EXISTING — exact identity; data concern recorded","B871","","Port Charlotte 2007 CC:01","Exact marketed expression identified from the source title, source card facts and fresh production search. B16029 also appears to duplicate this expression. Reuse the older, more complete B871; do not create another Bottle or merge records in this run."
"7043547","https://whiskyauctioneer.com/whisky-lot/7043547/port-charlotte-2007-cc01","2334","Port Charlotte 2007 CC:01","final_evidence","EXISTING — exact identity; data concern recorded","B871","","Port Charlotte 2007 CC:01","Exact marketed expression identified from the source title, source card facts and fresh production search. B16029 also appears to duplicate this expression. Reuse the older, more complete B871; do not create another Bottle or merge records in this run."
"7043553","https://whiskyauctioneer.com/whisky-lot/7043553/lagavulin-12-year-old-natural-cask-strength","2325","Lagavulin 12 Year Old Natural Cask Strength","final_evidence","EXISTING SET — collapsed source variants resolved; no changes","","","Lagavulin 12 Year Old Natural Cask Strength","Exact marketed expression identified from the source card facts and fresh narrow production searches. The source row collapsed four distinct annual Special Releases: 2004 at 58.2%, 2006 at 57.5%, 2009 at 57.9%, and 2013 at 55.1%. Each exact release already exists, so no new Bottle is required. No production write."
"7043554","https://whiskyauctioneer.com/whisky-lot/7043554/lagavulin-12-year-old-natural-cask-strength","2325","Lagavulin 12 Year Old Natural Cask Strength","final_evidence","EXISTING SET — collapsed source variants resolved; no changes","","","Lagavulin 12 Year Old Natural Cask Strength","Exact marketed expression identified from the source card facts and fresh narrow production searches. The source row collapsed four distinct annual Special Releases: 2004 at 58.2%, 2006 at 57.5%, 2009 at 57.9%, and 2013 at 55.1%. Each exact release already exists, so no new Bottle is required. No production write."
"7043555","https://whiskyauctioneer.com/whisky-lot/7043555/lagavulin-12-year-old-natural-cask-strength","2325","Lagavulin 12 Year Old Natural Cask Strength","final_evidence","EXISTING SET — collapsed source variants resolved; no changes","","","Lagavulin 12 Year Old Natural Cask Strength","Exact marketed expression identified from the source card facts and fresh narrow production searches. The source row collapsed four distinct annual Special Releases: 2004 at 58.2%, 2006 at 57.5%, 2009 at 57.9%, and 2013 at 55.1%. Each exact release already exists, so no new Bottle is required. No production write."
"7043556","https://whiskyauctioneer.com/whisky-lot/7043556/port-ellen-1978-natural-cask-strength-27-year-old-6th-release","2400","Port Ellen 1978 Natural Cask Strength 27 Year Old - 6th Release","final_evidence","EXISTING — exact identity; data concern recorded","B5188","","Port Ellen 1978 Natural Cask Strength 27 Year Old - 6th Release","Exact marketed expression identified from the source card facts and fresh narrow production searches. One 20cl source card says 54.3% while the 70cl card and B5188 say 54.2%. The release number, vintage, age and year prove one identity; package-size label rounding does not justify a duplicate. No production write."
"7043558","https://whiskyauctioneer.com/whisky-lot/7043558/ardbeg-1815","1822","Ardbeg 1815","final_evidence","EXISTING — exact bottle verified; no changes","B52151","","Ardbeg 1815","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"7043567","https://whiskyauctioneer.com/whisky-lot/7043567/lagavulin-12-year-old-natural-cask-strength","2325","Lagavulin 12 Year Old Natural Cask Strength","final_evidence","EXISTING SET — collapsed source variants resolved; no changes","","","Lagavulin 12 Year Old Natural Cask Strength","Exact marketed expression identified from the source card facts and fresh narrow production searches. The source row collapsed four distinct annual Special Releases: 2004 at 58.2%, 2006 at 57.5%, 2009 at 57.9%, and 2013 at 55.1%. Each exact release already exists, so no new Bottle is required. No production write."
"7043568","https://whiskyauctioneer.com/whisky-lot/7043568/ardbeg-1990-airigh-nam-beist","2356","Ardbeg 1990 Airigh Nam Beist","final_evidence","EXISTING — identity resolved; catalog concern recorded","","","Ardbeg 1990 Airigh Nam Beist","Targeted fresh GETs and source-label facts establish the identity. B1170 and B18251 appear to duplicate the Airigh Nam Beist expression. B18251 carries the exact 1990 vintage but misspells Airigh; B1170 has the correct marketed name but omits the vintage, 2008 bottling year and 46% ABV. Reuse the existing records and do not add a third duplicate. No production write."
"7043569","https://whiskyauctioneer.com/whisky-lot/7043569/lagavulin-12-year-old-natural-cask-strength","2325","Lagavulin 12 Year Old Natural Cask Strength","final_evidence","EXISTING SET — collapsed source variants resolved; no changes","","","Lagavulin 12 Year Old Natural Cask Strength","Exact marketed expression identified from the source card facts and fresh narrow production searches. The source row collapsed four distinct annual Special Releases: 2004 at 58.2%, 2006 at 57.5%, 2009 at 57.9%, and 2013 at 55.1%. Each exact release already exists, so no new Bottle is required. No production write."
"7043572","https://whiskyauctioneer.com/whisky-lot/7043572/bruichladdich-1989-lord-robertson-port-ellen-valinch","101","Bruichladdich 1989 The Lord Robertson of Port Ellen Valinch","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7043575","https://whiskyauctioneer.com/whisky-lot/7043575/caol-ila-flora-fauna-15-year-old-wooden-box","2486","Caol Ila Flora & Fauna 15 Year Old","final_evidence","UPDATED — changed facts verified","","B5393","Caol Ila Flora & Fauna 15 Year Old","Exact release matched B5393. Updated through production CLI and read back: distillers, noAgeStatement, abv, description, descriptionSrc. All other writable facts, names, aliases and images stayed unchanged. All 26 fields and image reviewed for both lots. Preserve name and current flavor profile, not independently verified. Range relationship unresolved. Edition, single-cask and cask-strength declarations, colour, filtration, PPM, vintage, bottling/release dates, maturation, cask and outturn unknown. Do not infer releaseYear=1991 from generic range history or bottling year from the wooden box. Broad reference R15316 flagged. No duplicate creation for packaging. Flora & Fauna range evidenced, but no Caol Ila-owned series exists in the fresh complete series list. Do not use another brand's series or promote the cross-distillery marketing collection into a guessed brand. Preserve null and flag the missing organization decision. Canonical R13399 matches. Noncanonical R15316 is Caol Ila 15-year-old, which also fits different Unpeated and independent releases; mark unresolved and propose quarantine separately, not verified. No reference write in this batch. Alias array empty. Exact clean 900x1200 retailer bottle and cardboard box inspected. Same age/43%/bird label for both source rows; no watermark. Current image null. Multipart upload is not available through the existing JSON CLI command; no direct upload attempted."
"7043575","https://whiskyauctioneer.com/whisky-lot/7043575/caol-ila-flora-fauna-15-year-old-wooden-box","2487","Caol Ila Flora & Fauna 15 Year Old - Wooden Box","final_evidence","EXISTING — same release; shared update verified","B5393","","Caol Ila Flora & Fauna 15 Year Old Wooden Box","Wooden-box presentation is the same age-15, 43% Flora & Fauna release as row 2486. Matches B5393; no second Bottle created. B5393 was updated once and verified. All 26 fields and image reviewed for both lots. Preserve name and current flavor profile, not independently verified. Range relationship unresolved. Edition, single-cask and cask-strength declarations, colour, filtration, PPM, vintage, bottling/release dates, maturation, cask and outturn unknown. Do not infer releaseYear=1991 from generic range history or bottling year from the wooden box. Broad reference R15316 flagged. No duplicate creation for packaging. Flora & Fauna range evidenced, but no Caol Ila-owned series exists in the fresh complete series list. Do not use another brand's series or promote the cross-distillery marketing collection into a guessed brand. Preserve null and flag the missing organization decision. Canonical R13399 matches. Noncanonical R15316 is Caol Ila 15-year-old, which also fits different Unpeated and independent releases; mark unresolved and propose quarantine separately, not verified. No reference write in this batch. Alias array empty. Exact clean 900x1200 retailer bottle and cardboard box inspected. Same age/43%/bird label for both source rows; no watermark. Current image null. Multipart upload is not available through the existing JSON CLI command; no direct upload attempted."
"7043580","https://whiskyauctioneer.com/whisky-lot/7043580/bruichladdich-1973-30-year-old","401","Bruichladdich 1973 30 Year Old","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7043581","https://whiskyauctioneer.com/whisky-lot/7043581/cragganmore-1989-21-year-old","2503","Cragganmore 1989 21 Year Old","final_evidence","EXISTING — exact bottle verified; no changes","B4766","","Cragganmore 1989 21 Year Old","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"7043582","https://whiskyauctioneer.com/whisky-lot/7043582/glen-albyn-1975-rare-malts-selection-26-year-old","2516","Glen Albyn 1975 Rare Malts Selection 26 Year Old","final_evidence","EXISTING — exact bottle verified; no changes","B5328","","Glen Albyn 1975 Rare Malts Selection 26 Year Old","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"7043585","https://whiskyauctioneer.com/whisky-lot/7043585/bladnoch-13-year-old-belted-galloways","364","Bladnoch 13 Year Old - Belted Galloways","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7043591","https://whiskyauctioneer.com/whisky-lot/7043591/brora-30-year-old-natural-cask-strength","2339","Brora 30 Year Old Natural Cask Strength","final_evidence","EXISTING SET — collapsed source variants resolved; no changes","","","Brora 30 Year Old Natural Cask Strength","Exact marketed expression identified from the source card facts and fresh narrow production searches. The source row collapsed the 2002 inaugural 52.4% release and the 2010 54.3% release. Both exact releases already exist. No production write."
"7043593","https://whiskyauctioneer.com/whisky-lot/7043593/brora-30-year-old-natural-cask-strength","2339","Brora 30 Year Old Natural Cask Strength","final_evidence","EXISTING SET — collapsed source variants resolved; no changes","","","Brora 30 Year Old Natural Cask Strength","Exact marketed expression identified from the source card facts and fresh narrow production searches. The source row collapsed the 2002 inaugural 52.4% release and the 2010 54.3% release. Both exact releases already exist. No production write."
"7043594","https://whiskyauctioneer.com/whisky-lot/7043594/glenglassaugh-2008-first-cask","666","Glenglassaugh 2008 The First Cask","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7043595","https://whiskyauctioneer.com/whisky-lot/7043595/caol-ila-flora-fauna-15-year-old","2486","Caol Ila Flora & Fauna 15 Year Old","final_evidence","UPDATED — changed facts verified","","B5393","Caol Ila Flora & Fauna 15 Year Old","Exact release matched B5393. Updated through production CLI and read back: distillers, noAgeStatement, abv, description, descriptionSrc. All other writable facts, names, aliases and images stayed unchanged. All 26 fields and image reviewed for both lots. Preserve name and current flavor profile, not independently verified. Range relationship unresolved. Edition, single-cask and cask-strength declarations, colour, filtration, PPM, vintage, bottling/release dates, maturation, cask and outturn unknown. Do not infer releaseYear=1991 from generic range history or bottling year from the wooden box. Broad reference R15316 flagged. No duplicate creation for packaging. Flora & Fauna range evidenced, but no Caol Ila-owned series exists in the fresh complete series list. Do not use another brand's series or promote the cross-distillery marketing collection into a guessed brand. Preserve null and flag the missing organization decision. Canonical R13399 matches. Noncanonical R15316 is Caol Ila 15-year-old, which also fits different Unpeated and independent releases; mark unresolved and propose quarantine separately, not verified. No reference write in this batch. Alias array empty. Exact clean 900x1200 retailer bottle and cardboard box inspected. Same age/43%/bird label for both source rows; no watermark. Current image null. Multipart upload is not available through the existing JSON CLI command; no direct upload attempted."
"7043595","https://whiskyauctioneer.com/whisky-lot/7043595/caol-ila-flora-fauna-15-year-old","2487","Caol Ila Flora & Fauna 15 Year Old - Wooden Box","final_evidence","EXISTING — same release; shared update verified","B5393","","Caol Ila Flora & Fauna 15 Year Old Wooden Box","Wooden-box presentation is the same age-15, 43% Flora & Fauna release as row 2486. Matches B5393; no second Bottle created. B5393 was updated once and verified. All 26 fields and image reviewed for both lots. Preserve name and current flavor profile, not independently verified. Range relationship unresolved. Edition, single-cask and cask-strength declarations, colour, filtration, PPM, vintage, bottling/release dates, maturation, cask and outturn unknown. Do not infer releaseYear=1991 from generic range history or bottling year from the wooden box. Broad reference R15316 flagged. No duplicate creation for packaging. Flora & Fauna range evidenced, but no Caol Ila-owned series exists in the fresh complete series list. Do not use another brand's series or promote the cross-distillery marketing collection into a guessed brand. Preserve null and flag the missing organization decision. Canonical R13399 matches. Noncanonical R15316 is Caol Ila 15-year-old, which also fits different Unpeated and independent releases; mark unresolved and propose quarantine separately, not verified. No reference write in this batch. Alias array empty. Exact clean 900x1200 retailer bottle and cardboard box inspected. Same age/43%/bird label for both source rows; no watermark. Current image null. Multipart upload is not available through the existing JSON CLI command; no direct upload attempted."
"7043617","https://whiskyauctioneer.com/whisky-lot/7043617/caol-ila-1993-bloodtub-valinch","432","Caol Ila 1993 Bloodtub Valinch","final_evidence","ADDED — optional facts left blank","B52744","","Murray McDavid Caol Ila","Age, outturn, malt PPM, release month/day and flavor profile remain unknown. Keep statedAge null and NAS true: informal 12-year calculations are not a printed age. Preserve the 2006 archive discrepancy in this note; the first-person festival account published in 2011 and the specialist archive support 2005. Festival context stays in description/date rather than inventing a printed edition. No aliases or extra references. Do not infer that maturation occurred entirely in the small serving bloodtub. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"7043618","https://whiskyauctioneer.com/whisky-lot/7043618/caol-ila-2000-distillers-edition-c-si-8-472","1932","Caol Ila 2000 The Distillers Edition C-si; 8-472","final_evidence","ADDED — optional facts left blank","B52816","","Caol Ila The Distillers Edition","Stated age, exact dates, series, edition, outturn, single-cask and cask-strength status, color and filtration claims, release date, malt phenol PPM and flavor profile remain unknown. Exact clean image saved locally. Upload pending because the JSON CLI does not accept multipart files."
"7043620","https://whiskyauctioneer.com/whisky-lot/7043620/bruichladdich-2001-phd135-15-year-old","2369","Bruichladdich 2001 PHD_135 15 Year Old","final_evidence","EXISTING — exact bottle verified; no changes","B3432","","Bruichladdich 2001 PHD_135 15 Year Old","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"7043622","https://whiskyauctioneer.com/whisky-lot/7043622/bruichladdich-2001-phd135-15-year-old","2369","Bruichladdich 2001 PHD_135 15 Year Old","final_evidence","EXISTING — exact bottle verified; no changes","B3432","","Bruichladdich 2001 PHD_135 15 Year Old","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"7043624","https://whiskyauctioneer.com/whisky-lot/7043624/bruichladdich-1988-sinnsear-forefathers-first-release","402","Bruichladdich 1988 Sinnsear 'Forefathers' - First Release","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7043626","https://whiskyauctioneer.com/whisky-lot/7043626/bruichladdich-links-14-year-old-old-course-st-andrews","2370","Bruichladdich Links 14 Year Old - The Old Course St. Andrews","final_evidence","EXISTING — identity resolved; catalog concern recorded","","","Bruichladdich Links 14 Year Old - The Old Course St. Andrews","Targeted fresh GETs and source-label facts establish the identity. B5295 has the exact Links I / Old Course marketed expression but stores age 12 instead of the label's 14. B18814 stores the correct 14-year age but omits The Old Course. They appear to be duplicate partial records. Do not create or merge in this run. No production write."
"7043644","https://whiskyauctioneer.com/whisky-lot/7043644/caol-ila-1984-scotts-selection","431","Caol Ila 1984 Scott's Selection","final_evidence","SKIPPED — unresolved identity","","B18072","Caol Ila 1984 Scott's Selection","Do not create or patch: B18072 already names Scott's Selection Caol Ila 1984, but has no ABV, bottling year, cask, image, barcode or exact reference to resolve its release. Fresh GET and both references checked. The source bottle is 53.5%; independent archives identify 1984/2006 at 53.5% and 1984/2007 at 54.1%. The generic existing record could be either. All 14 Scott's Selection bottles and complete Caol Ila inventories reviewed. No production mutation. Exact front/back photos and field observations retained locally; do not promote a possible match to a verified one."
"7043653","https://whiskyauctioneer.com/whisky-lot/7043653/arran-1995-fifteenth-anniversary","269","Arran 1995 Fifteenth Anniversary","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"7043681","https://whiskyauctioneer.com/whisky-lot/7043681/arran-millennium-casks-13-year-old","2361","Arran Millennium Casks 13 Year Old","final_evidence","EXISTING — exact identity; data concern recorded","B976","","Arran Millennium Casks 13 Year Old","Exact marketed expression identified from the source card facts and fresh narrow production searches. B16754 appears to duplicate the same Millennium Casks release. Reuse the age-specific B976; do not create or merge records in this run. No production write."
"7043682","https://whiskyauctioneer.com/whisky-lot/7043682/arran-millennium-casks-13-year-old","2361","Arran Millennium Casks 13 Year Old","final_evidence","EXISTING — exact identity; data concern recorded","B976","","Arran Millennium Casks 13 Year Old","Exact marketed expression identified from the source card facts and fresh narrow production searches. B16754 appears to duplicate the same Millennium Casks release. Reuse the age-specific B976; do not create or merge records in this run. No production write."
"7043726","https://whiskyauctioneer.com/whisky-lot/7043726/arran-white-stag-first-release","285","Arran White Stag First Release","final_evidence","ADDED EARLIER — create and image verified","B52386","","Arran White Stag First Release","Legacy import record. The create receipt and later image write agree on the Bottle ID and name."
"7043747","https://whiskyauctioneer.com/whisky-lot/7043747/jura-1996-boutique-barrels","1527","Jura 1996 Boutique Barrels","final_evidence","ADDED — optional facts left blank","B52789","","Isle of Jura 1996 Boutique Barrels - 2010 Whisky Festival","No age statement appears on the exact label. Natural-color status, exact release month and day, malt PPM and flavor profile remain unknown. The hand-selection and festival facts establish 2010 but not a more precise date for public release. Exact clean front and back images saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
